temperature,humidity,motion_detected,current_time,hvac_target_temperature,light_state,fan_state
23.6,87,0,16,0,0,0
17.8,61,0,1,24,1,0
15.9,24,0,16,24,0,0
24.1,83,0,18,0,1,0
26.5,69,0,7,22,1,0
22.9,34,0,23,0,0,0
18.4,72,1,19,0,1,1
25.0,44,1,5,0,1,1
16.2,28,0,11,24,1,0
21.6,57,0,22,0,0,0
17.5,41,0,17,24,1,0
17.8,68,0,1,24,0,0
18.0,87,0,18,0,1,0
20.8,34,0,23,0,0,0
15.8,84,0,9,24,0,0
21.0,73,1,2,0,0,1
22.7,49,1,11,0,0,0
22.2,39,1,15,0,0,0
20.7,52,0,11,0,0,0
27.6,26,0,7,22,0,0
17.2,27,0,4,24,0,0
22.6,47,0,10,0,0,0
15.9,64,0,9,24,0,0
16.1,30,0,2,24,1,0
23.6,50,0,22,0,1,0
23.5,31,1,8,0,0,0
28.2,70,1,11,22,1,1
23.4,63,0,5,0,1,0
29.4,69,0,18,22,0,0
15.7,36,0,15,24,0,0
16.5,54,0,20,24,0,1
15.7,20,0,22,24,1,0
17.8,48,1,23,24,0,0
23.1,70,0,13,0,1,0
24.7,83,0,3,0,0,0
15.7,23,0,17,24,1,0
29.2,47,0,9,22,0,0
27.6,35,0,17,22,0,0
19.4,82,1,11,0,0,0
16.2,72,0,18,24,1,1
17.5,36,0,7,24,0,0
16.9,59,1,0,24,0,1
16.8,32,0,13,24,1,0
22.8,71,0,22,0,1,1
18.7,77,0,5,0,0,0
20.4,56,1,13,0,0,0
29.8,80,0,1,22,0,0
25.3,53,0,8,22,0,0
29.2,89,1,11,22,1,1
17.1,36,1,4,24,0,0
20.7,39,0,1,0,1,0
23.3,78,1,18,0,0,1
16.2,88,0,6,24,0,1
15.1,52,0,6,24,1,0
25.1,36,0,9,22,1,0
24.6,76,0,16,0,0,0
21.2,20,0,13,0,1,0
22.3,32,1,10,0,1,1
21.2,46,0,19,0,0,0
15.4,89,0,5,24,0,0
20.0,78,0,7,0,0,1
17.7,25,1,18,24,1,1
16.5,42,1,18,24,0,1
29.4,29,0,23,22,1,0
24.0,70,1,23,0,1,1
25.9,38,0,23,22,1,0
19.7,70,0,16,0,1,0
20.9,87,1,23,0,0,0
18.6,61,0,23,0,1,0
16.5,76,1,17,24,1,1
17.7,87,0,11,24,0,0
27.0,57,0,8,22,1,0
25.2,81,1,22,22,1,1
23.2,26,1,23,0,0,0
22.1,90,0,15,0,0,0
28.8,69,0,17,22,0,0
16.1,71,1,15,24,1,1
19.2,45,0,15,0,1,0
20.2,45,1,3,0,0,1
26.7,38,1,22,22,1,1
29.9,28,0,21,22,0,0
18.6,80,0,6,0,0,0
28.1,39,0,0,22,0,0
27.5,69,0,23,22,1,0
18.4,41,1,22,0,1,1
21.0,32,1,19,0,1,1
21.1,31,0,0,0,0,0
29.7,29,0,7,22,1,0
17.7,84,0,22,24,1,0
27.0,49,0,7,22,0,0
20.0,27,0,9,0,1,0
26.0,40,0,0,22,1,1
21.3,41,0,20,0,1,0
23.7,37,1,20,0,0,1
27.5,85,0,13,22,1,0
27.1,67,1,13,22,1,1
28.0,63,1,9,22,1,1
15.9,28,0,18,24,0,0
25.4,86,0,15,22,1,0
17.1,73,0,8,24,0,0
21.2,45,0,19,0,0,0
23.2,45,1,15,0,1,1
21.0,53,0,19,0,1,0
22.8,27,0,7,0,1,0
29.9,29,0,6,22,1,1
17.0,67,1,10,24,0,1
25.1,74,0,20,22,0,0
20.9,73,0,5,0,1,1
17.0,59,0,14,24,1,0
17.4,34,1,18,24,1,1
29.2,37,0,13,22,0,0
28.2,42,0,14,22,1,0
28.6,81,0,5,22,1,0
29.9,65,0,23,22,0,0
18.1,58,0,9,0,0,0
20.3,34,0,13,0,0,0
25.0,72,0,15,0,1,0
22.3,83,0,12,0,1,0
21.3,82,0,10,0,1,0
20.4,35,0,2,0,0,0
23.9,89,0,7,0,1,0
23.6,85,0,2,0,1,1
17.4,32,1,1,24,0,1
22.1,66,0,20,0,1,0
23.3,28,0,13,0,0,0
23.6,82,0,19,0,0,1
18.2,53,0,20,0,0,0
26.1,48,0,21,22,0,0
15.4,56,0,14,24,1,0
20.3,62,1,2,0,0,0
26.7,83,1,0,22,1,1
23.5,43,1,14,0,0,0
18.9,90,1,19,0,0,0
25.4,53,1,21,22,1,1
23.5,67,1,1,0,1,1
26.9,31,0,17,22,0,0
26.0,42,0,0,22,1,0
24.2,32,0,8,0,1,0
22.3,64,0,2,0,0,0
17.0,84,0,1,24,0,0
18.9,66,1,3,0,0,0
21.3,77,0,15,0,1,0
24.0,24,0,21,0,0,0
22.7,24,0,0,0,0,0
19.3,79,0,8,0,0,1
15.1,40,0,7,24,0,1
22.4,43,0,5,0,1,0
19.3,37,0,19,0,1,1
26.0,40,0,17,22,0,0
15.4,73,0,15,24,0,1
23.8,29,0,7,0,0,0
29.1,43,0,22,22,1,0
17.6,79,0,3,24,1,0
22.1,76,0,2,0,0,1
16.4,42,0,14,24,0,0
24.4,41,0,5,0,0,0
23.3,87,0,0,0,1,1
21.1,53,0,17,0,1,0
22.8,89,0,22,0,0,0
28.4,47,1,10,22,0,0
17.9,58,0,2,24,0,1
15.3,61,0,12,24,1,1
27.9,42,0,16,22,0,1
23.7,89,0,17,0,0,0
28.4,21,0,13,22,1,0
24.0,43,1,6,0,0,0
27.2,36,1,6,22,1,1
21.4,84,0,13,0,0,0
26.2,89,1,23,22,1,1
28.7,88,0,14,22,0,1
23.6,79,0,11,0,1,1
17.7,69,0,11,24,0,0
19.0,31,0,7,0,0,0
18.0,66,0,15,0,1,0
18.7,86,0,8,0,1,0
19.6,84,0,1,0,0,0
23.3,46,0,13,0,1,0
23.8,67,0,23,0,0,1
21.4,81,0,23,0,1,0
24.2,63,0,15,0,0,0
16.2,38,0,4,24,0,0
16.3,78,0,4,24,0,0
17.6,27,1,19,24,1,1
22.8,74,0,20,0,1,1
18.2,66,1,17,0,0,0
19.2,21,0,17,0,1,1
21.0,58,0,4,0,0,0
27.2,64,1,10,22,0,0
15.2,51,0,12,24,1,1
24.7,84,0,2,0,0,0
25.0,57,0,16,0,0,0
27.0,30,0,17,22,0,0
29.0,29,0,13,22,0,0
15.3,78,0,11,24,1,0
17.3,74,1,13,24,0,1
28.3,39,0,17,22,0,1
21.9,36,0,19,0,0,0
23.5,87,1,1,0,0,0
24.9,24,0,6,0,0,1
25.2,79,0,14,22,1,0
29.0,42,0,9,22,1,0
30.0,65,0,14,22,1,0
25.8,71,0,16,22,0,0
19.3,29,0,10,0,0,0
28.2,65,0,1,22,1,0
15.7,47,1,20,24,0,1
18.5,62,1,17,0,1,1
28.5,45,0,3,22,1,1
18.8,74,1,8,0,1,1
18.3,67,0,16,0,0,0
17.1,48,0,16,24,0,0
27.9,46,0,16,22,1,1
22.5,37,0,15,0,1,0
25.1,79,1,19,22,0,0
18.6,88,0,7,0,1,0
26.4,40,0,22,22,0,0
26.4,43,0,14,22,0,0
19.7,22,0,0,0,1,0
21.2,81,0,18,0,0,1
18.1,21,1,14,0,0,0
29.6,85,1,8,22,0,0
24.7,61,0,4,0,0,1
29.0,53,0,15,22,0,0
19.6,61,0,12,0,0,1
26.7,39,1,15,22,0,0
26.5,87,0,21,22,1,1
25.4,64,0,10,22,1,0
29.5,61,1,12,22,0,0
20.9,66,0,5,0,0,0
17.0,24,0,19,24,0,0
25.1,68,0,16,22,1,0
25.9,56,0,4,22,1,1
23.6,53,0,16,0,1,0
18.1,89,0,0,0,0,1
22.6,37,0,4,0,1,0
19.7,38,0,4,0,1,0
21.4,59,1,6,0,1,1
24.7,36,0,15,0,1,0
26.2,79,1,17,22,0,0
18.5,61,0,5,0,1,1
21.1,84,0,1,0,1,0
19.0,72,0,12,0,0,0
18.0,26,0,9,0,0,0
26.8,24,0,20,22,0,0
28.6,43,0,19,22,0,1
20.6,47,0,10,0,0,0
26.3,81,0,20,22,1,0
28.5,36,1,1,22,1,1
27.7,39,0,7,22,1,0
17.7,22,0,23,24,1,0
29.3,56,0,21,22,1,0
20.7,34,0,18,0,1,1
20.1,70,1,19,0,1,1
15.9,67,0,16,24,0,0
22.3,27,0,15,0,0,0
16.6,32,0,9,24,0,0
18.7,67,1,4,0,0,1
19.8,22,0,13,0,0,0
27.1,84,0,23,22,1,0
28.1,50,0,18,22,1,0
19.5,45,0,3,0,0,0
27.9,75,0,19,22,1,1
27.9,53,1,15,22,0,0
26.5,28,1,23,22,1,1
17.2,81,0,14,24,1,0
25.4,32,0,8,22,1,0
29.2,88,0,2,22,0,1
25.2,60,0,22,22,1,0
20.0,20,0,8,0,0,0
22.5,66,0,17,0,1,0
24.7,23,1,3,0,0,0
22.7,82,0,18,0,1,1
16.8,71,1,23,24,0,1
19.7,29,0,3,0,1,1
27.0,47,0,8,22,0,1
27.9,25,0,0,22,1,0
17.1,46,1,0,24,1,1
29.3,31,0,19,22,0,0
19.9,81,1,18,0,0,0
24.9,71,1,2,0,1,1
26.3,67,0,9,22,0,1
27.2,86,0,11,22,0,1
29.2,65,1,17,22,0,0
19.7,34,0,13,0,1,0
27.9,90,0,9,22,0,0
17.0,55,0,9,24,0,0
25.6,33,1,17,22,1,1
26.1,22,0,23,22,0,0
25.2,86,1,0,22,0,1
18.8,38,0,14,0,1,0
28.1,73,0,7,22,1,0
17.5,88,0,2,24,0,0
15.8,29,0,17,24,0,0
25.8,52,1,8,22,1,1
22.1,32,1,15,0,0,1
27.7,70,1,20,22,1,1
20.8,51,1,14,0,1,1
17.5,43,0,4,24,1,1
27.5,54,0,12,22,1,0
23.2,89,0,21,0,0,1
17.8,59,1,19,24,1,1
25.8,73,0,6,22,1,0
22.7,63,1,15,0,1,1
24.1,81,0,6,0,0,1
21.9,87,1,21,0,0,0
27.4,52,0,15,22,0,0
27.4,75,0,12,22,1,0
25.6,55,1,16,22,1,1
16.6,73,1,8,24,1,1
27.6,38,0,11,22,1,0
25.1,62,1,12,22,1,1
25.5,31,1,8,22,0,0
20.4,30,0,4,0,0,0
28.2,89,0,6,22,1,0
25.9,31,0,0,22,1,0
16.7,60,0,3,24,1,0
21.1,44,1,3,0,0,0
28.3,22,0,15,22,1,0
15.7,22,0,4,24,1,0
29.4,47,0,21,22,0,0
25.2,42,0,3,22,1,0
24.5,67,0,5,0,0,0
19.1,86,0,22,0,0,0
18.7,61,0,2,0,1,0
29.1,59,0,7,22,0,0
19.5,25,1,16,0,0,0
26.6,39,0,17,22,1,0
20.9,30,0,17,0,1,0
17.1,46,0,11,24,0,1
15.2,40,0,0,24,1,0
23.2,32,0,22,0,0,0
29.6,54,1,11,22,1,1
20.5,66,0,10,0,1,0
20.4,47,1,12,0,0,0
20.2,40,0,2,0,0,0
22.8,37,1,7,0,0,0
21.6,50,1,2,0,0,1
28.2,79,0,16,22,1,0
22.6,56,0,12,0,0,0
22.6,40,0,9,0,0,0
17.1,33,0,16,24,1,0
29.7,79,1,2,22,0,0
18.7,42,0,12,0,1,0
16.1,48,0,21,24,0,0
24.9,66,1,5,0,1,1
23.9,49,1,13,0,1,1
21.2,57,0,9,0,1,0
21.3,46,1,19,0,0,0
26.8,34,0,15,22,0,1
17.9,78,0,17,24,0,1
27.3,22,0,12,22,0,0
24.7,29,1,9,0,0,0
21.3,36,0,5,0,1,0
21.9,30,0,9,0,1,0
18.8,67,0,4,0,1,0
26.3,24,0,5,22,0,0
22.7,88,0,6,0,1,0
19.8,83,1,10,0,1,1
23.9,33,0,15,0,1,0
29.9,69,0,11,22,1,0
21.5,45,1,11,0,1,1
28.8,88,1,22,22,1,1
20.2,26,0,19,0,0,0
15.8,35,0,4,24,1,0
18.1,74,1,15,0,0,0
21.3,75,1,5,0,1,1
18.3,23,0,8,0,1,0
15.0,67,0,4,24,0,0
28.7,36,0,20,22,1,0
27.7,55,0,22,22,1,1
26.1,89,0,15,22,0,0
17.5,57,0,17,24,1,0
16.8,81,0,18,24,0,0
16.0,67,1,11,24,0,1
25.9,29,0,1,22,1,0
28.9,55,0,9,22,0,0
21.5,48,1,11,0,1,1
16.8,23,0,13,24,1,0
22.7,63,0,17,0,1,0
20.2,75,1,18,0,1,1
20.6,61,0,5,0,1,0
24.3,32,1,4,0,1,1
25.8,65,0,15,22,0,0
16.7,52,0,13,24,0,0
15.5,40,1,12,24,1,1
29.9,76,0,20,22,1,0
18.5,88,1,1,0,0,0
15.8,89,0,1,24,0,0
17.8,86,0,11,24,1,0
15.6,67,1,0,24,1,1
20.9,52,0,18,0,0,1
27.0,55,0,15,22,1,0
20.1,52,0,6,0,0,0
21.7,50,0,20,0,1,1
25.1,40,1,6,22,1,1
22.6,46,1,15,0,1,1
27.9,81,0,5,22,0,0
28.0,45,0,17,22,0,0
15.1,85,0,0,24,0,1
26.7,31,0,0,22,1,1
21.9,41,1,13,0,1,1
29.8,36,0,5,22,1,0
22.2,26,0,5,0,1,0
29.8,87,1,3,22,1,1
26.3,56,0,11,22,0,0
18.7,57,0,17,0,1,1
23.1,30,0,9,0,0,0
29.9,20,1,2,22,0,0
27.9,44,0,2,22,0,0
16.5,61,0,7,24,0,1
25.6,71,1,21,22,1,1
20.2,43,1,22,0,0,0
15.1,72,1,0,24,0,0
21.1,75,0,17,0,1,0
18.5,82,0,14,0,1,0
27.3,27,0,20,22,1,1
20.1,78,0,19,0,0,0
27.4,64,0,16,22,0,0
15.0,46,0,10,24,1,1
19.6,71,0,12,0,1,0
18.6,37,0,19,0,0,0
18.5,35,1,9,0,1,1
16.0,85,0,12,24,0,1
17.8,24,0,16,24,0,0
23.3,22,0,20,0,0,0
19.4,89,0,0,0,0,0
21.3,26,0,19,0,1,0
20.7,69,0,15,0,0,0
28.1,33,1,15,22,0,0
28.6,57,1,20,22,0,0
22.4,66,0,2,0,0,0
20.0,52,1,1,0,0,1
16.6,62,0,5,24,0,1
29.3,48,1,10,22,0,0
15.9,76,0,2,24,1,0
19.5,24,0,0,0,1,0
19.5,79,1,10,0,1,1
19.8,89,0,12,0,1,0
17.5,21,0,4,24,0,1
26.7,89,1,17,22,1,1
16.8,62,1,14,24,0,0
24.5,23,0,17,0,0,0
16.9,75,0,14,24,1,0
16.1,78,1,19,24,1,1
28.6,28,1,19,22,0,0
17.9,22,0,19,24,0,0
27.3,67,1,6,22,0,0
23.2,62,1,16,0,1,1
16.2,20,0,7,24,0,0
29.3,76,1,12,22,1,1
18.7,72,0,15,0,0,1
27.9,35,0,9,22,0,0
17.5,70,0,13,24,0,0
27.8,74,0,5,22,0,0
15.2,20,1,19,24,0,0
22.7,47,0,21,0,1,0
26.5,72,1,6,22,0,1
29.0,77,1,5,22,1,1
28.6,79,1,16,22,0,0
27.3,78,0,20,22,1,0
28.3,41,0,23,22,1,0
18.0,27,0,7,0,0,1
19.3,68,1,11,0,1,1
19.3,61,0,3,0,0,0
20.7,46,1,9,0,1,1
20.9,58,1,5,0,0,0
23.2,44,1,6,0,1,1
17.4,57,0,20,24,1,0
25.4,43,0,7,22,0,0
17.5,43,1,2,24,1,1
19.7,79,0,7,0,1,1
22.6,69,1,14,0,1,1
26.9,85,0,20,22,1,0
26.1,33,1,0,22,1,1
24.7,72,1,12,0,1,1
17.3,51,0,21,24,1,0
23.2,67,0,17,0,0,0
16.3,58,1,14,24,0,1
20.7,59,0,6,0,0,1
21.2,61,0,14,0,1,1
15.6,27,0,2,24,0,0
19.1,45,0,13,0,0,0
29.3,31,0,19,22,0,1
29.3,62,1,3,22,0,0
20.3,70,0,3,0,0,0
15.6,82,0,2,24,1,0
17.7,68,1,4,24,0,0
20.9,46,0,10,0,1,0
29.2,28,0,7,22,1,1
17.1,58,1,1,24,1,1
26.5,84,1,15,22,0,0
16.6,90,0,9,24,1,0
29.7,90,1,17,22,1,1
20.7,26,1,6,0,0,0
26.6,86,0,4,22,1,0
20.1,29,0,6,0,1,0
24.4,90,1,20,0,0,0
17.9,72,0,5,24,0,0
17.2,76,0,23,24,1,0
29.1,46,1,0,22,1,1
28.8,73,0,10,22,0,0
28.3,23,0,12,22,1,0
24.4,42,0,11,0,0,0
27.1,67,0,0,22,1,0
16.0,61,0,20,24,0,0
20.0,22,0,14,0,0,0
19.7,22,0,0,0,1,0
24.5,47,0,2,0,1,0
20.3,82,1,14,0,0,0
17.2,50,1,8,24,0,1
23.9,29,0,13,0,1,0
27.2,68,1,22,22,1,1
20.7,40,1,21,0,1,1
17.0,72,1,23,24,1,1
18.0,73,0,7,0,1,0
18.6,76,0,21,0,1,0
19.5,39,1,3,0,0,0
24.6,68,0,19,0,1,0
24.0,26,0,19,0,0,0
25.4,48,0,5,22,1,0
20.4,67,1,0,0,0,0
27.4,32,0,17,22,0,0
18.1,22,0,5,0,0,0
22.0,21,0,13,0,0,0
27.0,35,1,10,22,0,0
17.7,25,0,16,24,1,0
16.6,64,0,8,24,0,0
28.3,90,0,21,22,1,0
20.1,24,0,6,0,1,0
25.3,75,0,13,22,1,1
15.4,90,0,16,24,1,1
25.4,51,0,7,22,0,1
19.7,68,0,15,0,0,0
15.8,32,1,11,24,1,1
24.1,49,0,11,0,1,0
18.6,44,0,4,0,1,0
20.8,79,0,4,0,1,1
16.2,78,0,13,24,0,1
17.2,47,0,5,24,1,0
19.5,77,0,6,0,0,1
16.3,39,1,22,24,1,1
28.7,53,0,20,22,0,0
15.1,24,0,16,24,1,0
22.3,79,0,8,0,0,1
16.8,62,0,21,24,1,0
19.6,76,0,12,0,1,1
28.9,76,0,8,22,0,0
17.4,73,0,15,24,0,0
29.5,64,0,3,22,0,0
18.1,56,0,1,0,1,0
26.1,67,0,12,22,0,0
23.2,73,0,12,0,1,0
28.3,67,0,18,22,0,0
23.3,25,0,11,0,1,0
23.0,53,0,3,0,1,0
17.9,82,0,9,24,1,0
17.5,67,0,15,24,1,0
28.7,42,0,23,22,0,0
19.9,32,0,18,0,1,1
20.6,66,0,7,0,1,1
26.4,63,0,5,22,1,0
20.1,51,0,3,0,0,0
29.3,45,1,6,22,1,1
26.1,72,1,13,22,1,1
24.0,33,0,12,0,1,0
28.2,71,1,20,22,1,1
15.7,55,0,4,24,0,0
18.9,27,0,8,0,0,0
22.0,59,1,2,0,0,0
18.4,41,1,9,0,0,1
26.2,35,1,14,22,0,0
28.8,79,0,19,22,0,0
21.4,79,0,20,0,1,0
20.1,29,0,16,0,1,0
29.4,44,0,22,22,1,0
21.7,50,0,23,0,0,0
22.3,40,1,5,0,1,1
20.3,52,0,2,0,0,0
28.6,50,0,17,22,1,0
23.5,40,0,4,0,1,0
26.4,55,0,12,22,0,0
27.2,84,0,0,22,1,0
20.1,23,1,16,0,0,0
21.5,87,0,2,0,1,0
27.7,23,0,18,22,0,0
20.4,28,1,20,0,1,1
26.9,49,1,19,22,0,1
29.1,64,1,21,22,1,1
24.3,23,1,11,0,1,1
26.1,88,0,7,22,1,0
27.1,42,1,7,22,1,1
27.7,35,0,14,22,0,1
20.9,41,1,10,0,1,1
15.8,67,0,19,24,1,0
21.0,81,0,0,0,1,0
25.1,79,0,15,22,0,1
21.8,24,0,13,0,0,0
26.2,26,0,6,22,0,0
20.4,70,0,5,0,1,0
24.5,84,1,20,0,0,1
17.8,28,0,3,24,1,0
26.2,64,0,21,22,1,1
23.2,66,1,7,0,0,1
18.1,86,0,21,0,0,0
19.4,43,0,18,0,1,0
26.2,29,0,2,22,0,0
22.2,67,0,3,0,0,0
18.2,54,1,12,0,0,0
29.5,73,1,20,22,0,0
25.7,90,1,1,22,1,1
29.4,35,0,10,22,0,1
21.4,72,0,15,0,0,0
22.1,59,0,9,0,1,0
28.5,39,0,14,22,0,0
22.9,88,0,9,0,0,0
25.6,64,0,1,22,1,0
18.8,25,0,5,0,1,0
21.7,88,0,13,0,0,0
16.9,68,0,1,24,0,0
18.1,58,1,9,0,1,1
15.0,21,0,16,24,1,0
15.6,58,1,7,24,0,0
29.7,40,1,15,22,0,1
18.6,59,0,13,0,0,0
24.9,73,0,9,0,1,0
27.6,31,0,12,22,0,0
23.3,56,0,0,0,1,0
17.3,57,0,9,24,1,0
25.9,34,1,21,22,1,1
24.0,26,1,11,0,1,1
26.0,69,0,16,22,0,0
26.5,84,1,23,22,1,1
29.6,86,0,13,22,0,0
23.6,63,1,4,0,0,0
20.1,50,0,18,0,0,1
24.7,62,0,4,0,0,0
16.0,67,0,14,24,1,1
28.5,80,1,12,22,1,1
16.8,29,0,16,24,1,1
19.9,48,0,0,0,0,0
27.2,67,1,13,22,1,1
24.0,81,1,3,0,0,1
